"word1","word2","freq"
"percent","nasdaq",2
"percent","pay",2
"percent","premarket",2
"percent","ratings",2
"percent","romney",2
"percent","time",2
"perfect","distress",2
"perfect","home",2
"perfect","love",2
"perfect","sense",2
"perfect","winter",2
"perfectly","fine",2
"performance","school",2
"perhaps","just",2
"perhaps","might",2
"perhaps","new",2
"perhaps","something",2
"periods","time",2
"perry","-",2
"persevering","dance",2
"person","can",2
"person","got",2
"person","just",2
"person","know",2
"person","like",2
"person","might",2
"personal","allowance",2
"personal","experience",2
"personal","favorite",2
"personal","problems",2
"personal","use",2
"personnel","watchdog",2
"perspective","’s",2
"perspiring","sergeant",2
"peter","-",2
"peter","negron",2
"phenomenon","know",2
"phoenix","police",2
"phone","conversations",2
"phone","don’t",2
"phone","interview",2
"phone","morning",2
"phone","now",2
"phone","went",2
"phones","said",2
"photographs","use",2
"photos","trying",2
"photoshop","back",2
"physically","emotionally",2
"pick","good",2
"picked","new",2
"picked","school",2
"picture","books",2
"picture","taken",2
"picture","will",2
"pictures","pictures",2
"pictures","taken",2
"piece","glass",2
"piece","white",2
"piller","found",2
"pinal","county",2
"pink","can",2
"pink","eyeliner",2
"pinterest","idea",2
"pipeline","safety",2
"pirate","captain",2
"pirate","year",2
"pit","stop",2
"pitched","scoreless",2
"pittsburgh","steelers",2
"pivot","table",2
"place","’ve",2
"place","already",2
"place","bowl",2
"place","im",2
"place","new",2
"place","said",2
"place","used",2
"place","world",2
"places","can",2
"places","really",2
"places","stay",2
"plain","old",2
"plan","add",2
"plan","create",2
"plan","least",2
"plan","one",2
"plan","take",2
"plan","will",2
"planet","apes",2
"planet","earth",2
"planning","commission",2
"planning","make",2
"planning","trip",2
"plans","buy",2
"plans","continue",2
"plants","now",2
"plastic","bag",2
"plastic","sheets",2
"plate","clean",2
"platforms","may",2
"play","along",2
"play","baseball",2
"play","guitar",2
"play","im",2
"play","just",2
"play","nfl",2
"play","nice",2
"play","pm",2
"play","really",2
"play","still",2
"play","tomorrow",2
"play","week",2
"play","well",2
"played","every",2
"played","just",2
"played","much",2
"played","role",2
"played","two",2
"playing","guys",2
"playing","two",2
"playing","well",2
"playoff","games",2
"plays","part",2
"pleasant","enough",2
"pleasantly","surprised",2
"please","address",2
"please","ask",2
"please","contact",2
"please","join",2
"please","love",2
"please","remember",2
"please","send",2
"please","stop",2
"please","take",2
"please","thank",2
"please","tweet",2
"please","visit",2
"pleasing","father",2
"pleasing","pleasing",2
"plenty","time",2
"plus","tablespoons",2
"plymouth","colony",2
"pm","edt",2
"pm","est",2
"pm","event",2
"pm","free",2
"pm","monday",2
"pm","pm",2
"pm","see",2
"pm","th",2
"pm","will",2
"poach","eggs",2
"point","going",2
"point","life",2
"point","state",2
"point","walk",2
"points","came",2
"points","last",2
"points","lead",2
"points","percent",2
"points","six",2
"poker","rooms",2
"poker","skills",2
"pole","vault",2
"police","chief",2
"police","commissioner",2
"police","force",2
"police","found",2
"police","patrol",2
"police","say",2
"police","sergeants",2
"police","will",2
"policy","making",2
"polite","said",2
"polite","state",2
"political","action",2
"politically","motivated",2
"polka","dot",2
"polling","director",2
"polling","place",2
"pool","built",2
"pool","day",2
"poor","job",2
"poor","mothers",2
"poor","people",2
"pop","corn",2
"pop","culture",2
"pop","music",2
"popped","open",2
"popular","belief",2
"population","increased",2
"population","people",2
"porgy","bess",2
"portland","ore",2
"portland","state",2
"portland","timbers",2
"position","will",2
"positive","story",2
"possibilities","endless",2
"possible","given",2
"possible","people",2
"possible","way",2
"possibly","last",2
"post","“",2
"post","draft",2
"post","every",2
"post","later",2
"post","link",2
"post","new",2
"post","pics",2
"post","something",2
"post","want",2
"post","will",2
"poster","love",2
"potential","buyers",2
"potential","customers",2
"potentially","face",2
"pound","term",2
"poured","entire",2
"power","company",2
"power","heat",2
"power","play",2
"power","project",2
"power","will",2
"powerful","rich",2
"powerpoint","presentation",2
"powers","europe",2
"pp","-",2
"ppg","rpg",2
"ppl","think",2
"praise","lord",2
"pray","wisdom",2
"predicting","massive",2
"pregnant","elijah",2
"premarket","trading",2
"prepared","foods",2
"preschool","classes",2
"presence","walk",2
"present","adam",2
"present","new",2
"president","bashar",2
"president","george",2
"president","obamas",2
"president","robert",2
"president","sales",2
"presidential","campaign",2
"presidential","candidates",2
"presidential","race",2
"presiding","judge",2
"pretties","blog",2
"pretties","stamps",2
"pretty","awesome",2
"pretty","excited",2
"pretty","great",2
"previous","inappropriate",2
"previous","month",2
"price","can",2
"price","increases",2
"price","tag",2
"priced","stuff",2
"pride","joy",2
"priests","greatly",2
"prince","caspian",2
"prince","william",2
"princess","movie",2
"private","donors",2
"private","equity",2
"private","public",2
"private","sector",2
"prize","winner",2
"probably","asking",2
"probably","didn’t",2
"probably","dont",2
"probably","favorite",2
"probably","get",2
"probably","know",2
"probably","still",2
"probably","won",2
"probably","wont",2
"problem","love",2
"problem","without",2
"proceeds","go",2
"proceeds","will",2
"process","information",2
"process","making",2
"process","now",2
"process","start",2
"process","use",2
"process","yes",2
"processed","food",2
"processing","centers",2
"produced","share",2
"product","information",2
"productive","day",2
"productivity","now",2
"products","services",2
"products","will",2
"profile","pic",2
"program","called",2
"program","good",2
"program","makes",2
"program","manager",2
"program","much",2
"program","said",2
"program","will",2
"project","asked",2
"project","building",2
"project","get",2
"project","one",2
"project","us",2
"project","will",2
"project","working",2
"projected","reach",2
"projects","ive",2
"projects","ten",2
"prolific","three-piece",2
"promise","ill",2
"promise","one",2
"proper","planning",2
"prosecutor’s","office",2
"prosecutors","said",2
"prosecutors","say",2
"prostate","weve",2
"protection","act",2
"protection","man",2
"protection","order",2
"proud","front",2
"proud","part",2
"provided","million",2
"providing","answers",2
"provo","lane",2
"ps","way",2
"psalm","verses",2
"pub","quiz",2
"public","access",2
"public","affairs",2
"public","domain",2
"public","figures",2
"public","funds",2
"public","interest",2
"public","life",2
"public","lighting",2
"public","opinion",2
"public","pension",2
"public","policy",2
"public","relations",2
"public","right",2
"public","said",2
"public","service",2
"public","square",2
"public","stage",2
"public","understanding",2
"public","will",2
"public","workers",2
"publicity","stunt",2
"publicly","released",2
"published","“",2
"publishing","house",2
"pucks","hes",2
"pudding","hummus",2
"puddles","three",2
"puerto","rico",2
"pulled","away",2
"pulled","back",2
"pulled","hand",2
"pulling","teething",2
"pumpkin","ale",2
"pumpkin","pie",2
"punch","drink",2
"punk","rock",2
"puppets","butthole",2
"purchase","one",2
"pure","innocence",2
"pure","vanilla",2
"pushed","pushed",2
"pushing","strollers",2
"put","ball",2
"put","end",2
"put","family",2
"put","first",2
"put","hands",2
"put","little",2
"put","money",2
"put","pressure",2
"put","two",2
"put","will",2
"put","words",2
"puts","babys",2
"putting","together",2
"pyle","picked",2
"q","least",2
"quad","cities",2
"quality","also",2
"quality","work",2
"quarter","midterms",2
"que","vous",2
"queen","vic",2
"question","ask",2
"question","asked",2
"question","came",2
"question","country",2
"question","day",2
"question","like",2
"question","many",2
"question","now",2
"question","work",2
"questioning","mother",2
"questions","one",2
"quick","get",2
"quick","glance",2
"quick","post",2
"quickly","began",2
"quickly","learned",2
"quickly","take",2
"quilt","top",2
"quit","job",2
"quite","different",2
"quite","frankly",2
"quite","like",2
"quite","simply",2
"quitting","smoking",2
"quote","“",2
"quotes","scrapbookcom",2
"raced","open-wheeled",2
"racing","teams",2
"rack","city",2
"rack","rack",2
"radio","broadcast",2
"radio","program",2
"radiofrequency","energy",2
"raggedy","ann",2
"rain","gear",2
"rain","im",2
"rain","shine",2
"rain","thunder",2
"raised","objections",2
"raising","money",2
"ramon","sessions",2
"ran","onto",2
"ran","ran",2
"ranked","among",2
"raritan","bay",2
"rash","present",2
"rate","high",2
"rates","include",2
"rates","percent",2
"rates","relief",2
"rather","later",2
"rather","obscure",2
"rather","simple",2
"ratings","accounted",2
"reach","across",2
"reach","billion",2
"reach","child",2
"reach","small",2
"reach","target",2
"read","anything",2
"read","least",2
"read","quote",2
"read","stories",2
"reading","book",2
"reading","books",2
"reading","novel",2
"reading","seven",2
"ready","begin",2
"ready","first",2
"ready","give",2
"ready","happy",2
"ready","learn",2
"ready","leave",2
"ready","play",2
"ready","roll",2
"ready","start",2
"ready","use",2
"ready","watch",2
"ready","willing",2
"real","adventure",2
"real","answer",2
"real","evidence",2
"real","name",2
"real","opportunity",2
"real","people",2
"real","pm",2
"real","soon",2
"real","thing",2
"reality","check",2
"really","amazing",2
"really","appreciate",2
"really","bugs",2
"really","call",2
"really","care",2
"really","doesnt",2
"really","easy",2
"really","excited",2
"really","feel",2
"really","got",2
"really","helps",2
"really","idea",2
"really","im",2
"really","inspired",2
"really","interesting",2
"really","liked",2
"really","living",2
"really","lol",2
"really","loud",2
"really","much",2
"really","needed",2
"really","nothing",2
"really","old",2
"really","one",2
"really","passed",2
"really","seemed",2
"really","tough",2
"really","wasnt",2
"rear","wing",2
"reason","custom",2
"reason","go",2
"reason","one",2
"reason","party",2
"reasonable","suspicion",2
"reasons","behind",2
"rebounds","lead",2
"recall","committee",2
"recall","election",2
"receive","emergency",2
"receive","energy",2
"receive","million",2
"receive","paper",2
"received","billion",2
"received","earlier",2
"received","new",2
"recent","history",2
"recent","rains",2
"recent","release",2
"recent","weeks",2
"recently","commented",2
"recently","gotten",2
"recently","interesting",2
"recently","taken",2
"recipe","book",2
"recipe","made",2
"recipe","one",2
"record","-",2
"record","can",2
"record","catches",2
"recording","studio",2
"recruiting","class",2
"red","bulls",2
"red","cross",2
"red","eye",2
"red","flag",2
"red","hair",2
"red","light",2
"red","lipstick",2
"red","sox",2
"redshirt","freshman",2
"reduce","heat",2
"reduce","prices",2
"reduced","glutathione",2
"reese","said",2
"refuse","make",2
"regard","new",2
"register","online",2
"registered","voters",2
"registration","information",2
"regret","saying",2
"regular","brunch",2
"regular","state",2
"regulations","new",2
"rehearsal","space",2
"reis","percent",2
"relapsing-remitting","ms",2
"relatively","late",2
"relatively","small",2
"relax","let",2
"release","date",2
"release","small",2
"released","first",2
"released","thursday",2
"released","today",2
"released","wednesday",2
"relief","small",2
"remain","closed",2
"remaining","tablespoons",2
"remember","book",2
"remember","name",2
"remember","seeing",2
"remember","think",2
"remember","thinking",2
"rental","car",2
"rented","house",2
"rents","akward",2
"repeal","legislation",2
"report","back",2
"report","card",2
"report","man",2
"report","one",2
"reported","missing",2
"reported","percent",2
"reported","results",2
"reported","thursday",2
"reporter","author",2
"representatives","said",2
"required","information",2
"requiring","new",2
"research","center",2
"research","development",2
"research","published",2
"reservations","required",2
"residents","can",2
"resource","room",2
"respective","boards",2
"respond","another",2
"responded","forest",2
"response","concerns",2
"responsible","managing",2
"responsible","many",2
"rest","assured",2
"rest","going",2
"rest","minutes",2
"rest","peace",2
"rest","us",2
"rest","work",2
"restaurant","food",2
"restored","two",2
"result","looks",2
"result","think",2
"retailers","will",2
"retirement","system",2
"return","call",2
"return","calls",2
"returned","portland",2
"returning","home",2
"reverse","position",2
"review","board",2
"review","case",2
"review","didn’t",2
"review","process",2
"revolution","see",2
"rhornaday","jr",2
"rhyme","reason",2
"rhythm","guitar",2
"rice","just",2
"rick","santorum",2
"ride","along",2
"ride","bus",2
"ride","organizing",2
"ride","wish",2
"right","around",2
"right","choice",2
"right","choices",2
"right","course",2
"right","decision",2
"right","eye",2
"right","kind",2
"right","know",2
"right","lol",2
"right","middle",2
"right","next",2
"right","one",2
"right","past",2
"right","people",2
"right","town",2
"right","wrong",2
"rights","free",2
"rights","issues",2
"rio","grande",2
"rip","face",2
"rise","fall",2
"rise","planet",2
"rising","star",2
"risk","management",2
"risks","prostate",2
"river","bird",2
"river","valley",2
"road","last",2
"road","trip",2
"roam","freely",2
"rob","bank",2
"roberts","said",2
"rock","chalk",2
"rock","solid",2
"rock","star",2
"rocket","science",2
"rocky","coast",2
"roenicke","said",2
"roger","williams",2
"roky","erikson",2
"role","state",2
"roles","men",2
"roll","eyes",2
"rolling","”",2
"rolling","around",2
"rolling","hills",2
"rollings","member",2
"romney","lead",2
"romney","presidential",2
"ron","paul",2
"room","asked",2
"room","house",2
"room","im",2
"room","instead",2
"room","knew",2
"room","table",2
"room","x",2
"rooms","offer",2
"root","canal",2
"rose","bowl",2
"rose","farm",2
"rose","last",2
"rose","rose",2
"rosenthal","said",2
"roster","even",2
"rough","edge",2
"roughly","billion",2
"roughly","million",2
"round","draft",2
"row","knit",2
"roxie","bearbear",2
"royal","navy",2
"rt","can",2
"rt","ff",2
"rt","great",2
"rt","hey",2
"rt","hit",2
"rt","life",2
"rt","need",2
"rt","performing",2
"rt","q",2
"rt","rt",2
"rt","shout",2
"rt","will",2
"rt","youre",2
"ruin","lives",2
"rule","game",2
"rule","law",2
"rule","rather",2
"rule","take",2
"rules","created",2
"ruling","class",2
"ruling","party",2
"rumors","theyre",2
"run","across",2
"run","around",2
"run","better",2
"run","course",2
"run","defense",2
"run","may",2
"run","third",2
"running","congress",2
"running","now",2
"runs","seven",2
"russia","china",2
"russia","poetry",2
"russian","river",2
"rustic","wood",2
"rutgers","university",2
"ruth","isabel",2
"ryan","braun",2
"ryan","tannehill",2
"s","early",2
"s","still",2
"sad","know",2
"sady","doyle",2
"safe","travels",2
"safety","administration",2
"said","-",2
"said","‘‘",2
"said","’s",2
"said","“’s",2
"said","“well",2
"said","”",2
"said","addition",2
"said","administration",2
"said","afterward",2
"said","allow",2
"said","always",2
"said","another",2
"said","asked",2
"said","audit",2
"said","best",2
"said","change",2
"said","city",2
"said","closest",2
"said","committee",2
"said","county",2
"said","dale",2
"said","department",2
"said","district",2
"said","dr",2
"said","e-mailed",2
"said","ed",2
"said","email",2
"said","expects",2
"said","federal",2
"said","feel",2
"said","finally",2
"said","ford",2
"said","found",2
"said","get",2
"said","gets",2
"said","going",2
"said","good",2
"said","hard",2
"said","instead",2
"said","intended",2
"said","jeremy",2
"said","job",2
"said","kenneth",2
"said","kids",2
"said","know",2
"said","larry",2
"said","laugh",2
"said","league",2
"said","learned",2
"said","liked",2
"said","looked",2
"said","lot",2
"said","maintain",2
"said","make",2
"said","makes",2
"said","making",2
"said","many",2
"said","mary",2
"said","michael",2
"said","mitchell",2
"said","mother",2
"said","move",2
"said","much",2
"said","national",2
"said","needed",2
"said","needs",2
"said","nice",2
"said","officials",2
"said","oh",2
"said","open",2
"said","order",2
"said","outside",2
"said","paula",2
"said","plans",2
"said","players",2
"said","president",2
"said","question",2
"said","quietly",2
"said","ratings",2
"said","result",2
"said","richards",2
"said","rodgers",2
"said","rusty",2
"said","saw",2
"said","seems",2
"said","several",2
"said","something",2
"said","spokeswoman",2
"said","started",2
"said","still",2
"said","strategy",2
"said","sunday",2
"said","thing",2
"said","things",2
"said","think",2
"said","thinks",2
"said","thomas",2
"said","thought",2
"said","today",2
"said","true",2
"said","trying",2
"said","two",2
"said","used",2
"said","want",2
"said","wanted",2
"said","warrants",2
"said","wasn’t",2
"said","week",2
"said","well",2
"said","weve",2
"said","wont",2
"said","working",2
"said","wrong",2
"said","yesterday",2
"said","youd",2
"said","young",2
"said","youre",2
"saints","sinners",2
"salad","bars",2
"salad","fruit",2
"salads","lunch",2
"salads","two",2
"sale","may",2
"sale","price",2
"sale","will",2
"sales","associates",2
"sales","marketing",2
"sales","taxes",2
"saloon","girl",2
"salt","teaspoon",2
"samuel","went",2
"san","bruno",2
"san","mateo",2
"sandra","fluke",2
"santa","barbara",2
"santa","fe",2
"sat","people",2
"sat","write",2
"satoshi","also",2
"saturday","nights",2
"saturday","one",2
"saturday","sunday",2
"sauce","another",2
"sauce","chopped",2
"sauce","next",2
"sauce","top",2
"saudi","arabia",2
"save","million",2
"save","percentage",2
"save","quit",2
"save","rest",2
"save","us",2
"saves","era",2
"saw","lot",2
"say","-",2
"say","“’m",2
"say","another",2
"say","big",2
"say","bill",2
"say","didnt",2
"say","friends",2
"say","going",2
"say","goodnight",2
"say","happy",2
"say","hello",2
"say","hes",2
"say","just",2
"say","know",2
"say","movie",2
"say","people",2
"say","really",2
"say","said",2
"say","today",2
"say","told",2
"say","want",2
"say","went",2
"say","whether",2
"say","will",2
"saying","anything",2
"saying","happy",2
"saying","love",2
"saying","wanted",2
"says","“’s",2
"says","able",2
"says","dont",2
"says","feel",2
"says","just",2
"says","know",2
"says","lot",2
"says","made",2
"says","theres",2
"says","wants",2
"says","will",2
"scandinavian","countries",2
"scene","many",2
"sceptic","tend",2
"schedule","will",2
"scheduled","-",2
"scheduled","perform",2
"school","athletic",2
"school","berkeley",2
"school","books",2
"school","can",2
"school","career",2
"school","children",2
"school","fall",2
"school","good",2
"school","im",2
"school","just",2
"school","live",2
"school","medicine",2
"school","officials",2
"school","people",2
"school","player",2
"school","result",2
"school","right",2
"school","run",2
"school","said",2
"school","social",2
"school","student",2
"school","take",2
"school","teacher",2
"school","team",2
"school","tommorow",2
"school","tomorrow",2
"school","will",2
"schoolers","will",2
"schools","—",2
"schools","will",2
"schwartz","said",2
"science","engineering",2
"science","ethics",2
"scientific","community",2
"scientific","experimentation",2
"score","-",2
"score","points",2
"scored","game",2
"scored","touchdown",2
"scored","twice",2
"scored","two",2
"scoring","week",2
"scorseses","hugo",2
"scottsdale","road",2
"scream","people",2
"screening","new",2
"sea","bass",2
"sean","casey",2
"searchable","database",2
"season","’s",2
"season","expected",2
"season","just",2
"season","makes",2
"season","move",2
"season","schedule",2
"season","series",2
"season","will",2
"season","without",2
"seated","table",2
"seats","parliament",2
"seattle","mariners",2
"second","-",2
"second","bill",2
"second","final",2
"second","one",2
"second","week",2
"seconds","later",2
"secretary","chu",2
"secretary","david",2
"securities","exchange",2
"security","buildings",2
"security","force",2
"security","officer",2
"security","review",2
"security","said",2
"see","-year-old",2
"see","’s",2
"see","“",2
"see","alot",2
"see","bears",2
"see","body",2
"see","documentary",2
"see","don’t",2
"see","done",2
"see","dunes",2
"see","especially",2
"see","feels",2
"see","first",2
"see","ghost",2
"see","growth",2
"see","just",2
"see","last",2
"see","little",2
"see","living",2
"see","lord",2
"see","lot",2
"see","movies",2
"see","next",2
"see","old",2
"see","others",2
"see","said",2
"see","see",2
"see","similarities",2
"see","small",2
"see","space",2
"see","take",2
"see","thanks",2
"see","think",2
"see","top",2
"see","way",2
"see","whats",2
"see","will",2
"seeing","lot",2
"seeing","now",2
"seeing","suffering",2
"seeking","comment",2
"seeking","nominations",2
"seem","find",2
"seem","though",2
"seem","unlikely",2
"seemed","give",2
"seemed","go",2
"seems","always",2
"seems","believe",2
"seems","bit",2
"seems","don’t",2
"seems","really",2
"seems","though",2
"seems","well",2
"seen","every",2
"seen","idea",2
"seen","years",2
"sefira","group",2
"select","group",2
"self-described","gearhead",2
"self","others",2
"sell","sell",2
"sellout","crowd",2
"semester","might",2
"senate","leadership",2
"senate","passed",2
"send","cards",2
"senior","analyst",2
"senior","citizens",2
"senior","financial",2
"senior","services",2
"sense","drama",2
"sense","entitlement",2
"sense","humor",2
"sense","well",2
"sense","word",2
"sent","another",2
"sent","link",2
"sentenced","years",2
"series","-",2
"series","best",2
"series","finale",2
"series","game",2
"serious","debate",2
"seriously","just",2
"seriously","though",2
"serve","hot",2
"serve","immediately",2
"service","can",2
"service","full",2
"service","last",2
"service","will",2
"services","one",2
"services","said",2
"services","will",2
"sesame","street",2
"session","beer",2
"session","monday",2
"set","dribble",2
"set","forth",2
"set","front",2
"set","going",2
"set","good",2
"set","medium",2
"set","motion",2
"set","shop",2
"seth","godin",2
"sets","-yard",2
"sets","scene",2
"setting","high",2
"setting","new",2
"settle","dispute",2
"seven","bottom",2
"seventh","game",2
"several","members",2
"several","photos",2
"several","thousand",2
"severe","weather",2
"sewer","spills",2
"sewer","system",2
"sewn","together",2
"sf","br",2
"shallots","garlic",2
"shame","barrier",2
"shame","belief",2
"share","famous",2
"share","knowledge",2
"share","one",2
"share","others",2
"share","price",2
"share","story",2
"share","things",2
"sharing","pictures",2
"sharing","post",2
"sharing","protection",2
"sharing","stories",2
"sharply","criticized",2
"shaved","heads",2
"shed","tears",2
"sherlock","holmes",2
"shes","got",2
"shes","heard",2
"shifted","around",2
"shin-soo","choo",2
"shipping","forwarder",2
"shocked","find",2
"shop","euclid",2
"shop","time",2
"shopping","day",2
"shopping","im",2
"short","burst",2
"short","films",2
"short","lived",2
"short","prints",2
"short","sometimes",2
"short","space",2
"short","time",2
"shortly","pm",2
"shots","just",2
"shouldnt","able",2
"shoutout","new",2
"show","buying",2
"show","definitely",2
"show","great",2
"show","just",2
"show","kind",2
"show","know",2
"show","less",2
"show","met",2
"show","much",2
"show","range",2
"show","talking",2
"show","today",2
"show","u",2
"show","w",2
"show","way",2
"showing","us",2
"showing","videos",2
"shown","past",2
"shown","pleasing",2
"shut","door",2
"shutter","island",2
"side","body",2
"side","can",2
"side","house",2
"side","just",2
"side","said",2
"side","side",2
"sierra","leone",2
"sierra","nevada",2
"sift","together",2
"sigh","got",2
"sight","someone",2
"sign","book",2
"sign","name",2
"sign","will",2
"signaling","molecules",2
"silver","precious",2
"simple","enough",2
"simply","amazing",2
"simply","cant",2
"simply","put",2
"sin","shame",2
"since","’s",2
"since","’ve",2
"since","according",2
"since","beginning",2
"since","day",2
"since","december",2
"since","february",2
"since","graduated",2
"since","im",2
"since","january",2
"since","late",2
"since","little",2
"since","many",2
"since","may",2
"since","one",2
"since","remember",2
"since","rudy",2
"since","s",2
"since","saw",2
"since","sept",2
"since","shes",2
"since","taking",2
"since","thats",2
"since","wrote",2
"sing","im",2
"sing","sing",2
"singin","rain",2
"singing","national",2
"single","grim",2
"single","hit",2
"single","layer",2
"single","one",2
"single","person",2
"single","year",2
"sioux","city",2
"sipping","wine",2
"sister","already",2
"sister","patiently",2
"sister","sister",2
"sit","games",2
"site","north",2
"site","will",2
"sitting","across",2
"sitting","head",2
"sitting","middle",2
"sitting","next",2
"sitting","porch",2
"situation","much",2
"situations","people",2
"six","feet",2
"six","innings",2
"six","orphanages",2
"six","regions",2
"six","runs",2
"six","seven",2
"six","transformations",2
"sixteen","tons",2
"sizeable","portion",2
"skills","needed",2
"skin","may",2
"skirt","heels",2
"sky","first",2
"slap","face",2
"sleep","im",2
"sleeping","bag",2
"sleeping","bed",2
"sleepless","nights",2
"sleepy","time",2
"slide","back",2
"sloppy","joe",2
"slowdown","euro",2
"slurping","noise",2
"small","amount",2
"small","enough",2
"small","mixtape",2
"small","number",2
"small","part",2
"small","plane",2
"small","top",2
"small","victory",2
"small","window",2
"small","wonder",2
"smaller","company",2
"smart","people",2
"smart","said",2
"smash","smash",2
"smell","brain",2
"smell","like",2
"smelling","tasting",2
"smile","doesn’t",2
"smith","just",2
"smoked","bowl",2
"snapping","away",2
"snoop","dogg",2
"soak","overnight",2
"sobering","center",2
"social","change",2
"social","computing",2
"social","worker",2
"social","workers",2
"society","–",2
"society","make",2
"society","st",2
"society","well",2
"society","youre",2
"soda","cinnamon",2
"softened","butter",2
"software","program",2
"sold","house",2
"somebody","needs",2
"somebody","whos",2
"someday","person",2
"somehow","get",2
"someone","barely",2
"someone","can",2
"someone","cant",2
"someone","doesnt",2
"someone","else’s",2
"someone","help",2
"someone","isn’t",2
"someone","know",2
"someone","like",2
"someone","love",2
"someone","makes",2
"someone","might",2
"someone","one",2
"someone","saying",2
"someone","special",2
"someone","still",2
"someone","think",2
"someone","will",2
"something","–",2
"something","’s",2
"something","’ve",2
"something","better",2
"something","can",2
"something","cat",2
"something","close",2
"something","comes",2
"something","completely",2
"something","effect",2
"something","goes",2
"something","hey",2
"something","im",2
"something","ive",2
"something","keeping",2
"something","long",2
"something","love",2
"something","miss",2
"something","must",2
"something","needs",2
"something","now",2
"something","order",2
"something","right",2
"something","shiny",2
"something","something",2
"something","special",2
"something","stuck",2
"something","think",2
"something","wasn’t",2
"something","went",2
"something","worth",2
"sometime","next",2
"sometimes","come",2
"sometimes","end",2
"sometimes","feel",2
"sometimes","like",2
"sometimes","make",2
"sometimes","people",2
"sometimes","still",2
"sometimes","think",2
"sometimes","watch",2
"somewhat","different",2
"son","attended",2
"song","ever",2
"song","like",2
"song","moment",2
"songs","remember",2
"sonic","blitz",2
"soon","beautiful",2
"soon","became",2
"soon","find",2
"soon","followed",2
"soon","got",2
"soon","just",2
"soon","possible",2
"soon","really",2
"soon","said",2
"soon","start",2
"soon","still",2
"sooner","rather",2
"sophomore","little",2
"sorry","didnt",2
"sorry","hear",2
"sorry","honey",2
"sorry","never",2
"sort","hate",2
"sort","like",2
"sort","way",2
"soul","like",2
"sound","rain",2
"sounds","good",2
"sour","smelling",2
"south","africans",2
"south","beach",2
"south","boston",2
"south","chicago",2
"south","china",2
"south","coast",2
"south","east",2
"south","jersey",2
"south","korea",2
"south","st",2
"south","tyrol",2
"southeast","ohio",2
"southeast","portland",2
"southern","outposts",2
"soy","sauce",2
"space","well",2
"spam","account",2
"sparkly","heels",2
"spartans","-",2
"speaker","gingrich",2
"speaking","reporters",2
"special","agent",2
"special","day",2
"special","just",2
"special","meeting",2
"special","place",2
"special","treatment",2
"species","act",2
"speech","wednesday",2
"speed","limit",2
"speedy","recovery",2
"spencer","said",2
"spend","happy",2
"spend","little",2
"spend","money",2
"spending","money",2
"spends","time",2
"spent","entire",2
"spent","four",2
"spent","last",2
"spent","many",2
"spent","money",2
"spent","months",2
"spent","sunday",2
"spent","time",2
"spent","trying",2
"spent","weekend",2
"spice","latte",2
"spike","lee",2
"spills","gwinnett",2
"spills","recorded",2
"spinach","artichoke",2
"spinner","wheel",2
"spinning","classes",2
"spirit","will",2
"spiritually","can",2
"spite","fact",2
"spoke","first",2
"spokesman","stephen",2
"sport","returning",2
"sports","medicine",2
"spots","trying",2
"spread","wealth",2
"spring","just",2
"spring","preschool",2
"spring","summer",2
"spring","will",2
"spun","sugar",2
"spx","int",2
"spx","level",2
"sq","ft",2
"square","miles",2
"squared","away",2
"squeeze","birthday",2
"srccivil","action",2
"st","-",2
"st","clair",2
"st","marys",2
"st","may",2
"st","pattys",2
"st","paul",2
"st","thing",2
"stadium","bill",2
"staff","sgt",2
"stafford","loan",2
"stage","manager",2
"stage","name",2
"stage","productions",2
"stamping","plant",2
"stamps","play",2
"stance","jimenez’s",2
"stand","back",2
"stand","chance",2
"stand","family",2
"stand","mixer",2
"stand","still",2
"standards","science",2
"standing","behind",2
"standing","one",2
"stands","now",2
"stapleton","can",2
"star","just",2
"star","studded",2
"stars","believe",2
"start","building",2
"start","coming",2
"start","first",2
"start","high",2
"start","know",2
"start","learning",2
"start","morning",2
"start","season",2
"start","talking",2
"start","times",2
"start","year",2
"started","blog",2
"started","calling",2
"started","cutting",2
"started","day",2
"started","first",2
"started","get",2
"started","kicking",2
"started","mimicking",2
"started","planning",2
"started","reading",2
"started","talking",2
"starting","center",2
"starting","day",2
"starting","get",2
"starting","right",2
"starting","time",2
"starts","tomorrow",2
"stash","used",2
"state","-",2
"state","attorney",2
"state","coach",2
"state","college",2
"state","contract",2
"state","control",2
"state","courts",2
"state","division",2
"state","dollars",2
"state","employee",2
"state","fails",2
"state","federal",2
"state","government",2
"state","hopes",2
"state","laws",2
"state","millions",2
"state","national",2
"state","needs",2
"state","plan",2
"state","run",2
"state","support",2
"state","supreme",2
"state","titles",2
"state","tuesday",2
"state","universitys",2
"statement","police",2
"staten","island",2
"states","“",2
"states","air",2
"states","allow",2
"states","attorneys",2
"states","best",2
"states","countries",2
"states","decide",2
"states","financial",2
"states","public",2
"statue","liberty",2
"status","first",2
"stay--home","mom",2
"stay","busy",2
"stay","long",2
"stay","made",2
"stay","positive",2
"stay","tonight",2
"stay","true",2
"stay","us",2
"stay","watch",2
"stay","way",2
"stayed","put",2
"stays","quiet",2
"steady","flow",2
"steepest","decline",2
"step","inside",2
"step","just",2
"step","right",2
"step","step",2
"step","taken",2
"steve","carell",2
"stewards","land",2
"still","best",2
"still","children",2
"still","confident",2
"still","didnt",2
